vehicle,ts,fuel,ign,speed,n_msg,label,split
V37,2025-08-11 13:25:00,38.0,0.0,5.83,16,0,train
V37,2025-08-11 13:30:00,38.0,0.0,48.78,92,0,train
V37,2025-08-11 13:35:00,37.65,0.0,35.88,50,0,train
V37,2025-08-11 13:40:00,0.0,0.0,0.0,1,0,train
V37,2025-08-11 14:20:00,37.0,0.0,19.48,49,0,train
V37,2025-08-11 14:25:00,37.0,0.0,52.07,70,0,train
V37,2025-08-11 14:30:00,37.0,0.0,30.85,61,0,train
V37,2025-08-11 14:35:00,37.0,0.0,15.17,49,0,train
V37,2025-08-11 14:40:00,36.0,0.0,7.34,25,0,train
V37,2025-08-11 15:10:00,0.0,0.0,0.0,1,0,train
V37,2025-08-11 15:15:00,36.0,0.0,12.85,31,0,train
V37,2025-08-11 15:25:00,36.0,0.0,14.75,36,0,train
V37,2025-08-11 16:05:00,36.0,0.0,17.61,30,0,train
V37,2025-08-11 16:10:00,36.0,0.0,30.41,59,0,train
V37,2025-08-11 16:15:00,35.547,0.0,63.17,75,0,train
V37,2025-08-11 16:20:00,35.0,0.0,50.43,65,0,train
V37,2025-08-11 16:25:00,35.0,0.0,33.17,70,0,train
V37,2025-08-11 16:30:00,35.0,0.0,12.91,14,0,train
V37,2025-08-11 16:45:00,35.0,0.0,5.89,17,0,train
V37,2025-08-11 16:50:00,34.106,0.0,36.38,47,0,train
V37,2025-08-11 16:55:00,34.0,0.0,11.24,27,0,train
V37,2025-08-13 01:10:00,0.0,0.0,0.0,1,0,train
V37,2025-08-13 09:55:00,10.0,0.0,1.6,1,0,train
V37,2025-08-13 10:00:00,10.0,0.0,16.68,51,0,train
V37,2025-08-13 10:05:00,10.0,0.0,49.35,88,0,train
V37,2025-08-13 10:10:00,10.0,0.0,37.45,72,0,train
V37,2025-08-13 10:15:00,9.503,0.0,25.76,68,0,train
V37,2025-08-13 10:20:00,9.0,0.0,20.86,39,0,train
V37,2025-08-13 11:15:00,9.0,0.0,0.0,6,0,train
V37,2025-08-13 11:20:00,9.0,0.0,2.31,11,0,train
V37,2025-08-13 11:40:00,9.0,0.0,87.5,50,0,train
V37,2025-08-13 11:45:00,9.0,0.0,71.94,41,0,train
V37,2025-08-13 11:50:00,9.0,0.0,30.72,27,0,train
V37,2025-08-13 11:55:00,8.865,0.0,32.82,74,0,train
V37,2025-08-13 12:00:00,8.0,0.0,32.99,79,0,train
V37,2025-08-13 12:05:00,8.0,0.0,35.98,70,0,train
V37,2025-08-13 12:10:00,8.0,0.0,13.24,28,0,train
V37,2025-08-13 12:30:00,8.0,0.0,0.48,14,0,train
V37,2025-08-13 12:35:00,47.0,0.0,15.99,10,1,train
V37,2025-08-13 12:40:00,47.0,0.0,38.86,60,0,train
V37,2025-08-13 12:45:00,46.145,0.0,41.99,69,0,train
V37,2025-08-13 12:50:00,46.0,0.0,27.37,58,0,train
V37,2025-08-13 12:55:00,46.0,0.0,0.0,10,0,train
V37,2025-08-13 13:00:00,46.0,0.0,6.2,28,0,train
V37,2025-08-13 13:05:00,46.0,0.0,0.0,6,0,train
V37,2025-08-13 13:55:00,45.538,0.0,32.48,40,0,train
V37,2025-08-13 14:00:00,45.0,0.0,27.51,53,0,train
V37,2025-08-13 14:05:00,45.0,0.0,40.79,75,0,train
V37,2025-08-13 14:10:00,45.0,0.0,15.43,20,0,train
V37,2025-08-13 14:15:00,45.0,0.0,0.0,1,0,train
V37,2025-08-13 14:20:00,45.0,0.0,9.2,20,0,train
V37,2025-08-13 14:25:00,44.557,0.0,47.38,88,0,train
V37,2025-08-13 14:30:00,44.0,0.0,18.66,43,0,train
V37,2025-08-13 15:45:00,44.0,0.0,9.13,25,0,train
V37,2025-08-13 15:50:00,44.0,0.0,35.44,58,0,train
V37,2025-08-13 15:55:00,44.0,0.0,42.36,65,0,train
V37,2025-08-13 16:00:00,43.558,0.0,30.06,52,0,train
V37,2025-08-13 16:05:00,43.0,0.0,43.95,41,0,train
V37,2025-08-13 16:20:00,43.0,0.0,10.5,14,0,train
V37,2025-08-13 16:25:00,43.0,0.0,35.03,47,0,train
V37,2025-08-13 16:30:00,43.0,0.0,22.84,57,0,train
V37,2025-08-13 16:35:00,42.904,0.0,44.39,73,0,train
V37,2025-08-13 16:40:00,42.0,0.0,31.73,57,0,train
V37,2025-08-13 16:50:00,0.0,0.0,0.0,1,0,train
V37,2025-08-13 16:55:00,42.0,0.0,21.04,31,0,train
V37,2025-08-13 17:00:00,42.0,0.0,0.0,4,0,train
V37,2025-08-18 01:15:00,0.0,0.0,0.0,1,0,train
V37,2025-08-18 08:40:00,15.275,0.0,15.38,40,0,train
V37,2025-08-18 08:45:00,15.0,0.0,0.0,1,0,train
V37,2025-08-18 09:10:00,15.0,0.0,25.41,27,0,train
V37,2025-08-18 09:15:00,15.4,0.0,15.13,15,1,train
V37,2025-08-18 09:20:00,49.0,0.0,22.55,72,1,train
V37,2025-08-18 09:45:00,49.0,0.0,17.47,58,0,train
V37,2025-08-18 09:50:00,48.724,0.0,35.64,76,0,train
V37,2025-08-18 09:55:00,48.0,0.0,7.81,26,0,train
V37,2025-08-18 10:00:00,48.0,0.0,11.31,34,0,train
V37,2025-08-18 10:05:00,48.0,0.0,32.37,57,0,train
V37,2025-08-18 10:10:00,48.0,0.0,11.27,26,0,train
V37,2025-08-18 12:15:00,0.0,0.0,0.0,1,0,train
V37,2025-08-18 12:20:00,48.0,0.0,18.51,33,0,train
V37,2025-08-18 12:25:00,47.905,0.0,24.31,63,0,train
V37,2025-08-18 12:30:00,47.0,0.0,2.5,9,0,train
V37,2025-08-18 12:55:00,47.0,0.0,96.6,89,0,train
V37,2025-08-18 13:00:00,47.0,0.0,99.1,162,0,train
V37,2025-08-18 13:05:00,47.0,0.0,98.16,181,0,train
V37,2025-08-18 13:10:00,46.992,0.0,94.97,129,0,train
V37,2025-08-18 13:15:00,46.0,0.0,4.82,24,0,train
V37,2025-08-18 13:20:00,46.0,0.0,6.84,19,0,train
V37,2025-08-18 13:25:00,45.028,0.0,49.68,36,0,train
V37,2025-08-18 13:30:00,45.0,0.0,83.03,54,0,train
V37,2025-08-18 13:35:00,45.0,0.0,96.34,174,0,train
V37,2025-08-18 13:40:00,45.0,0.0,70.89,80,0,train
V37,2025-08-18 13:45:00,44.309,0.0,39.15,55,0,train
V37,2025-08-18 13:50:00,44.0,0.0,4.23,27,0,train
V37,2025-08-18 13:55:00,44.0,0.0,15.72,40,0,train
V37,2025-08-18 14:00:00,44.0,0.0,68.54,69,0,train
V37,2025-08-18 14:05:00,44.0,0.0,31.89,35,0,train
V37,2025-08-18 14:10:00,44.0,0.0,59.86,111,0,train
V37,2025-08-18 14:15:00,43.41,0.0,67.08,100,0,train
V37,2025-08-18 14:20:00,43.0,0.0,64.73,111,0,train
V37,2025-08-18 14:25:00,43.0,0.0,24.07,39,0,train
V37,2025-08-18 14:30:00,43.0,0.0,36.26,60,0,train
V37,2025-08-18 15:05:00,42.097,0.0,25.5,32,0,train
V37,2025-08-18 15:10:00,42.0,0.0,39.45,64,0,train
V37,2025-08-18 15:15:00,42.0,0.0,37.23,54,0,train
V37,2025-08-18 15:20:00,42.0,0.0,24.69,66,0,train
V37,2025-08-18 15:25:00,41.195,0.0,26.36,41,0,train
V37,2025-08-18 15:30:00,0.0,0.0,0.0,1,0,train
V37,2025-08-18 15:45:00,41.0,0.0,16.21,26,0,train
V37,2025-08-18 15:50:00,41.0,0.0,0.0,13,0,train
V37,2025-08-18 15:55:00,41.0,0.0,0.0,13,0,train
V37,2025-08-18 16:00:00,40.711,0.0,37.51,38,0,train
V37,2025-08-18 16:05:00,40.0,0.0,57.4,83,0,train
V37,2025-08-18 16:10:00,40.0,0.0,53.18,98,0,train
V37,2025-08-18 16:15:00,39.047,0.0,18.31,47,0,train
V37,2025-08-18 16:20:00,39.0,0.0,17.32,56,0,train
V37,2025-08-18 16:25:00,39.0,0.0,18.47,30,0,train
V37,2025-08-18 16:30:00,39.0,0.0,30.42,66,0,train
V37,2025-08-18 16:35:00,39.0,0.0,70.1,53,0,train
V37,2025-08-18 16:40:00,38.692,0.0,9.28,13,0,train
V37,2025-08-18 16:45:00,38.0,0.0,69.14,83,0,train
V37,2025-08-18 16:50:00,38.0,0.0,41.2,72,0,train
V37,2025-08-18 16:55:00,38.0,0.0,10.12,24,0,train
V37,2025-08-18 17:00:00,38.0,0.0,0.0,2,0,train
V37,2025-09-02 02:40:00,0.0,0.0,0.0,1,0,train
V37,2025-09-02 10:25:00,25.0,0.0,35.28,56,0,train
V37,2025-09-02 10:30:00,25.0,0.0,50.28,83,0,train
V37,2025-09-02 10:35:00,37.5,0.0,15.89,23,2,train
V37,2025-09-02 10:40:00,50.0,0.0,54.06,97,2,train
V37,2025-09-02 10:45:00,50.0,0.0,25.45,51,0,train
V37,2025-09-02 10:50:00,50.0,0.0,24.62,33,0,train
V37,2025-09-02 10:55:00,50.0,0.0,9.76,8,0,train
V37,2025-09-02 11:00:00,49.615,0.0,23.87,52,0,train
V37,2025-09-02 11:05:00,49.0,0.0,49.08,93,0,train
V37,2025-09-02 11:10:00,49.0,0.0,57.7,95,0,train
V37,2025-09-02 11:15:00,49.0,0.0,65.47,69,0,train
V37,2025-09-02 11:20:00,49.0,0.0,31.89,20,0,train
V37,2025-09-02 11:25:00,48.072,0.0,78.39,118,0,train
V37,2025-09-02 11:30:00,48.0,0.0,75.24,118,0,train
V37,2025-09-02 11:35:00,48.0,0.0,62.65,78,0,train
V37,2025-09-02 11:40:00,48.0,0.0,73.17,99,0,train
V37,2025-09-02 11:45:00,48.0,0.0,74.43,109,0,train
V37,2025-09-02 11:50:00,47.245,0.0,86.79,143,0,train
V37,2025-09-02 11:55:00,46.983,0.0,96.19,165,0,train
V37,2025-09-02 12:00:00,46.0,0.0,83.57,124,0,train
V37,2025-09-02 12:05:00,46.0,0.0,46.79,49,0,train
V37,2025-09-02 12:15:00,46.0,0.0,44.19,72,0,train
V37,2025-09-02 12:20:00,45.29,0.0,53.65,87,0,train
V37,2025-09-02 12:25:00,45.0,0.0,64.07,110,0,train
V37,2025-09-02 12:30:00,44.616,0.0,54.05,86,0,train
V37,2025-09-02 12:35:00,44.0,0.0,64.99,105,0,train
V37,2025-09-02 12:40:00,44.0,0.0,30.05,52,0,train
V37,2025-09-02 12:45:00,43.607,0.0,39.43,84,0,train
V37,2025-09-02 12:50:00,43.0,0.0,31.77,56,0,train
V37,2025-09-02 12:55:00,43.0,0.0,0.0,2,0,train
V37,2025-09-02 13:15:00,43.0,0.0,0.08,5,0,train
V37,2025-09-02 13:40:00,0.0,0.0,0.0,1,0,train
V37,2025-09-02 13:45:00,43.0,0.0,2.29,16,0,train
V37,2025-09-02 13:50:00,43.0,0.0,6.65,23,0,train
V37,2025-09-02 13:55:00,43.0,0.0,15.43,29,0,train
V37,2025-09-02 14:00:00,43.0,0.0,8.32,20,0,train
V37,2025-09-02 14:05:00,43.0,0.0,23.16,27,0,train
V37,2025-09-02 14:10:00,42.164,0.0,38.15,73,0,train
V37,2025-09-02 14:15:00,42.0,0.0,39.58,74,0,train
V37,2025-09-02 14:20:00,41.875,0.0,67.76,112,0,train
V37,2025-09-02 14:25:00,41.0,0.0,54.35,96,0,train
V37,2025-09-02 14:30:00,40.925,0.0,73.46,120,0,train
V37,2025-09-02 14:35:00,40.0,0.0,62.44,92,0,train
V37,2025-09-02 14:40:00,40.0,0.0,66.6,88,0,train
V37,2025-09-02 14:45:00,39.213,0.0,86.12,150,0,train
V37,2025-09-02 14:50:00,38.85,0.0,86.83,137,0,train
V37,2025-09-02 14:55:00,38.0,0.0,86.23,130,0,train
V37,2025-09-02 15:00:00,38.0,0.0,82.48,118,0,train
V37,2025-09-02 15:05:00,37.0,0.0,64.06,117,0,train
V37,2025-09-02 15:10:00,37.0,0.0,74.58,116,0,train
V37,2025-09-02 15:15:00,37.0,0.0,39.77,70,0,train
V37,2025-09-02 15:20:00,36.019,0.0,66.58,108,0,train
V37,2025-09-02 15:25:00,35.78,0.0,84.69,141,0,train
V37,2025-09-02 15:30:00,35.0,0.0,82.26,118,0,train
V37,2025-09-02 15:35:00,34.112,0.0,85.64,120,0,train
V37,2025-09-02 15:40:00,34.0,0.0,49.32,68,0,train
V37,2025-09-02 16:35:00,0.0,0.0,0.0,1,0,train
V37,2025-09-02 16:40:00,33.477,0.0,44.75,86,0,train
V37,2025-09-02 16:45:00,32.982,0.0,81.5,113,0,train
V37,2025-09-02 16:50:00,31.982,0.0,96.81,163,0,train
V37,2025-09-02 16:55:00,31.0,0.0,98.13,174,0,train
V37,2025-09-02 17:00:00,31.0,0.0,59.82,77,0,train
V37,2025-09-02 17:05:00,30.0,0.0,58.68,46,0,train
V37,2025-09-02 17:10:00,29.948,0.0,94.09,153,0,train
V37,2025-09-02 17:15:00,29.0,0.0,78.27,127,0,train
V37,2025-09-02 17:20:00,28.707,0.0,98.98,147,0,train
V37,2025-09-02 17:25:00,27.744,0.0,104.65,168,0,train
V37,2025-09-02 17:30:00,27.0,0.0,81.09,136,0,train
V37,2025-09-02 17:35:00,26.235,0.0,86.79,135,0,train
V37,2025-09-02 17:40:00,25.953,0.0,89.05,128,0,train
V37,2025-09-02 17:45:00,25.0,0.0,102.54,165,0,train
V37,2025-09-02 17:50:00,24.047,0.0,97.63,170,0,train
V37,2025-09-02 17:55:00,23.143,0.0,107.08,154,0,train
V37,2025-09-02 18:00:00,22.365,0.0,100.73,148,0,train
V37,2025-09-02 18:05:00,21.707,0.0,94.46,147,0,train
V37,2025-09-02 18:10:00,21.0,0.0,52.06,48,0,train
V37,2025-09-02 18:15:00,20.719,0.0,88.96,135,0,train
V37,2025-09-02 18:20:00,20.0,0.0,33.38,71,0,train
V37,2025-09-02 18:25:00,20.0,0.0,0.0,2,0,train
V37,2025-09-03 03:35:00,0.0,0.0,0.0,1,0,train
V37,2025-09-03 09:45:00,20.0,0.0,0.1,2,0,train
V37,2025-09-03 09:50:00,20.0,0.0,20.13,43,0,train
V37,2025-09-03 09:55:00,20.0,0.0,38.46,46,0,train
V37,2025-09-03 10:00:00,46.608,0.0,15.94,38,1,train
V37,2025-09-03 10:05:00,48.0,0.0,26.65,57,1,train
V37,2025-09-03 10:10:00,47.909,0.0,54.31,88,0,train
V37,2025-09-03 10:15:00,47.0,0.0,43.17,64,0,train
V37,2025-09-03 10:20:00,47.0,0.0,49.89,72,0,train
V37,2025-09-03 10:25:00,46.222,0.0,75.92,117,0,train
V37,2025-09-03 10:30:00,46.0,0.0,82.65,122,0,train
V37,2025-09-03 10:35:00,45.382,0.0,74.62,110,0,train
V37,2025-09-03 10:40:00,45.0,0.0,45.63,80,0,train
V37,2025-09-03 10:45:00,45.0,0.0,22.84,23,0,train
V37,2025-09-03 10:50:00,45.0,0.0,0.0,1,0,train
V37,2025-09-03 10:55:00,45.0,0.0,0.0,1,0,train
V37,2025-09-03 11:00:00,45.0,0.0,9.81,14,0,train
V37,2025-09-03 11:05:00,45.0,0.0,7.83,44,0,train
V37,2025-09-03 11:10:00,45.0,0.0,0.0,3,0,train
V37,2025-09-03 11:25:00,45.0,0.0,8.9,26,0,train
V37,2025-09-03 11:30:00,45.0,0.0,0.9,9,0,train
V37,2025-09-03 11:35:00,45.0,0.0,0.0,1,0,train
V37,2025-09-03 14:30:00,0.0,0.0,0.0,1,0,train
V37,2025-09-03 14:35:00,45.0,0.0,16.83,55,0,train
V37,2025-09-03 14:40:00,44.111,0.0,27.35,45,0,train
V37,2025-09-03 14:45:00,44.0,0.0,50.86,65,0,train
V37,2025-09-03 14:55:00,44.0,0.0,74.07,96,0,train
V37,2025-09-03 15:00:00,43.163,0.0,80.43,124,0,train
V37,2025-09-03 15:05:00,43.0,0.0,75.23,116,0,train
V37,2025-09-03 15:10:00,42.268,0.0,59.09,82,0,train
V37,2025-09-03 15:15:00,42.0,0.0,46.53,91,0,train
V37,2025-09-03 15:20:00,41.806,0.0,41.02,72,0,train
V37,2025-09-03 15:25:00,41.0,0.0,72.76,115,0,train
V37,2025-09-03 15:30:00,40.72,0.0,82.92,143,0,train
V37,2025-09-03 15:35:00,40.0,0.0,79.3,131,0,train
V37,2025-09-03 15:40:00,39.549,0.0,74.37,113,0,train
V37,2025-09-03 15:45:00,39.0,0.0,80.22,142,0,train
V37,2025-09-03 15:50:00,38.27,0.0,72.42,122,0,train
V37,2025-09-03 15:55:00,38.0,0.0,62.77,104,0,train
V37,2025-09-03 16:00:00,38.0,0.0,22.1,25,0,train
V37,2025-09-03 16:35:00,37.95,0.0,34.35,41,0,train
V37,2025-09-03 16:40:00,37.0,0.0,75.74,122,0,train
V37,2025-09-03 16:45:00,36.832,0.0,77.65,119,0,train
V37,2025-09-03 16:50:00,36.0,0.0,84.31,160,0,train
V37,2025-09-03 16:55:00,35.39,0.0,90.3,139,0,train
V37,2025-09-03 17:00:00,35.0,0.0,91.85,158,0,train
V37,2025-09-03 17:05:00,34.688,0.0,64.5,114,0,train
V37,2025-09-03 17:10:00,34.0,0.0,29.44,59,0,train
V37,2025-09-09 02:25:00,0.0,0.0,0.0,1,0,train
V37,2025-09-09 09:50:00,12.0,0.0,26.65,39,0,train
V37,2025-09-09 09:55:00,12.0,0.0,51.18,93,0,train
V37,2025-09-09 10:00:00,11.6,0.0,32.96,50,0,train
V37,2025-09-09 10:05:00,11.0,0.0,20.31,35,0,train
V37,2025-09-09 10:10:00,11.0,0.0,0.0,2,0,train
V37,2025-09-09 10:35:00,11.0,0.0,0.0,3,0,train
V37,2025-09-09 10:40:00,11.0,0.0,45.94,82,0,train
V37,2025-09-09 10:45:00,11.0,0.0,21.08,39,0,train
V37,2025-09-09 10:50:00,10.537,0.0,41.38,67,0,train
V37,2025-09-09 10:55:00,10.0,0.0,0.0,2,0,train
V37,2025-09-09 11:00:00,10.0,0.0,0.0,1,0,train
V37,2025-09-09 11:15:00,10.0,0.0,45.35,45,0,train
V37,2025-09-09 11:20:00,10.0,0.0,14.98,16,0,train
V37,2025-09-09 11:25:00,0.0,0.0,0.0,1,0,train
V37,2025-09-09 12:20:00,10.0,0.0,0.0,9,0,train
V37,2025-09-09 12:25:00,10.0,0.0,5.88,16,0,train
V37,2025-09-09 12:35:00,0.0,0.0,0.0,1,0,train
V37,2025-09-09 13:00:00,10.0,0.0,88.69,39,0,train
V37,2025-09-09 13:05:00,9.933,0.0,93.17,179,0,train
V37,2025-09-09 13:10:00,9.0,0.0,76.39,42,0,train
V37,2025-09-09 13:15:00,9.0,0.0,22.46,40,0,train
V37,2025-09-09 13:20:00,9.0,0.0,25.66,76,0,train
V37,2025-09-09 13:25:00,8.353,0.0,49.43,87,0,train
V37,2025-09-09 13:30:00,8.0,0.0,51.31,80,0,train
V37,2025-09-09 13:35:00,8.0,0.0,27.96,48,0,train
V37,2025-09-09 14:10:00,8.0,0.0,27.72,44,0,train
V37,2025-09-09 14:15:00,7.321,0.0,33.64,67,0,train
V37,2025-09-09 14:20:00,7.0,0.0,0.0,11,0,train
V37,2025-09-09 14:35:00,0.0,0.0,99.4,1,0,train
V37,2025-09-09 14:40:00,7.0,0.0,98.36,189,0,train
V37,2025-09-09 14:45:00,7.0,0.0,93.21,121,0,train
V37,2025-09-09 14:50:00,7.0,0.0,0.0,14,0,train
V37,2025-09-09 14:55:00,6.019,0.0,30.34,52,0,train
V37,2025-09-09 15:00:00,6.0,0.0,15.14,29,0,train
V37,2025-09-09 15:35:00,6.0,0.0,33.65,56,0,train
V37,2025-09-09 15:40:00,6.0,0.0,37.39,31,0,train
V37,2025-09-09 16:15:00,6.0,0.0,0.85,4,0,train
V37,2025-09-09 16:20:00,5.899,0.0,47.81,69,0,train
V37,2025-09-09 16:25:00,5.0,0.0,29.06,24,0,train
V37,2025-09-09 16:30:00,50.0,0.0,37.43,47,2,train
V37,2025-09-09 16:35:00,50.0,0.0,52.32,79,0,train
V37,2025-09-09 16:40:00,50.0,0.0,40.99,55,0,train
V37,2025-09-09 16:45:00,50.0,0.0,36.62,78,0,train
V37,2025-09-09 16:50:00,50.0,0.0,62.28,92,0,train
V37,2025-09-09 16:55:00,50.0,0.0,28.74,50,0,train
V37,2025-09-09 17:05:00,50.0,0.0,13.95,15,0,train
V37,2025-09-09 17:10:00,50.0,0.0,36.76,57,0,train
V37,2025-09-09 17:15:00,50.0,0.0,24.57,55,0,train
V37,2025-09-09 18:25:00,49.979,0.0,68.93,48,0,train
V37,2025-09-09 18:30:00,49.0,0.0,29.13,50,0,train
V37,2025-09-09 18:35:00,49.0,0.0,0.0,2,0,train
V37,2025-09-15 03:45:00,0.0,0.0,0.0,1,0,train
V37,2025-09-15 10:00:00,22.0,0.0,0.03,3,0,train
V37,2025-09-15 10:05:00,22.0,0.0,9.7,20,0,train
V37,2025-09-15 10:10:00,22.0,0.0,17.26,41,0,train
V37,2025-09-15 10:15:00,45.8,0.0,6.34,20,1,train
V37,2025-09-15 10:20:00,50.0,0.0,55.61,104,1,train
V37,2025-09-15 10:25:00,49.007,0.0,96.31,149,0,train
V37,2025-09-15 10:30:00,49.0,0.0,92.0,197,0,train
V37,2025-09-15 10:35:00,48.412,0.0,95.97,164,0,train
V37,2025-09-15 10:40:00,48.0,0.0,83.08,83,0,train
V37,2025-09-15 10:45:00,47.404,0.0,79.89,104,0,train
V37,2025-09-15 10:50:00,46.43,0.0,86.06,128,0,train
V37,2025-09-15 10:55:00,46.0,0.0,85.46,138,0,train
V37,2025-09-15 11:00:00,46.0,0.0,78.66,118,0,train
V37,2025-09-15 11:05:00,45.005,0.0,73.8,111,0,train
V37,2025-09-15 11:10:00,45.0,0.0,59.79,87,0,train
V37,2025-09-15 11:15:00,44.176,0.0,85.15,119,0,train
V37,2025-09-15 11:20:00,44.0,0.0,71.04,115,0,train
V37,2025-09-15 11:25:00,43.493,0.0,77.33,109,0,train
V37,2025-09-15 11:30:00,43.0,0.0,74.98,108,0,train
V37,2025-09-15 11:35:00,42.943,0.0,45.52,88,0,train
V37,2025-09-15 11:45:00,0.0,0.0,0.0,1,0,train
V37,2025-09-15 11:50:00,42.0,0.0,15.17,35,0,train
V37,2025-09-15 12:05:00,42.0,0.0,12.78,32,0,train
V37,2025-09-15 12:10:00,42.0,0.0,74.12,133,0,train
V37,2025-09-15 12:15:00,41.222,0.0,56.93,81,0,train
V37,2025-09-15 12:20:00,41.0,0.0,65.83,102,0,train
V37,2025-09-15 12:25:00,41.0,0.0,35.1,70,0,train
V37,2025-09-15 12:30:00,40.53,0.0,51.53,122,0,train
V37,2025-09-15 12:35:00,40.0,0.0,85.38,158,0,train
V37,2025-09-15 12:40:00,39.098,0.0,80.88,132,0,train
V37,2025-09-15 12:45:00,38.547,0.0,93.93,150,0,train
V37,2025-09-15 12:50:00,38.0,0.0,89.3,140,0,train
V37,2025-09-15 12:55:00,37.473,0.0,48.29,91,0,train
V37,2025-09-15 13:00:00,37.0,0.0,25.7,13,0,train
V37,2025-09-15 14:25:00,37.0,0.0,0.9,4,0,train
V37,2025-09-15 14:30:00,37.0,0.0,31.87,43,0,train
V37,2025-09-15 14:40:00,37.0,0.0,27.26,29,0,train
V37,2025-09-15 14:45:00,37.0,0.0,27.66,24,0,train
V37,2025-09-15 14:50:00,0.0,0.0,0.0,1,0,train
V37,2025-09-15 15:20:00,37.0,0.0,17.94,18,0,train
V37,2025-09-15 15:25:00,37.0,0.0,0.0,1,0,train
V37,2025-09-15 15:30:00,37.0,0.0,0.0,1,0,train
V37,2025-09-15 15:35:00,37.0,0.0,0.0,1,0,train
V37,2025-09-15 15:40:00,37.0,0.0,0.0,1,0,train
V37,2025-09-15 15:45:00,37.0,0.0,0.0,3,0,train
V37,2025-09-15 15:50:00,36.172,0.0,40.68,58,0,train
V37,2025-09-15 15:55:00,36.0,0.0,20.81,23,0,train
V37,2025-09-15 16:15:00,36.0,0.0,25.74,47,0,train
V37,2025-09-15 16:20:00,36.0,0.0,65.44,108,0,train
V37,2025-09-15 16:25:00,35.014,0.0,90.79,140,0,train
V37,2025-09-15 16:30:00,34.476,0.0,89.78,143,0,train
V37,2025-09-15 16:35:00,34.0,0.0,74.63,109,0,train
V37,2025-09-15 16:40:00,33.127,0.0,84.94,155,0,train
V37,2025-09-15 16:45:00,33.0,0.0,51.15,106,0,train
V37,2025-09-15 16:50:00,32.662,0.0,39.35,68,0,train
V37,2025-09-15 16:55:00,32.0,0.0,43.21,74,0,train
V37,2025-09-15 17:00:00,32.0,0.0,75.46,109,0,train
V37,2025-09-15 17:05:00,32.0,0.0,51.88,27,0,train
V37,2025-09-15 17:10:00,31.2,0.0,69.42,120,0,train
V37,2025-09-15 17:15:00,30.842,0.0,94.94,135,0,train
V37,2025-09-15 17:20:00,30.0,0.0,95.85,151,0,train
V37,2025-09-15 17:25:00,29.329,0.0,87.01,120,0,train
V37,2025-09-15 17:30:00,29.0,0.0,0.0,1,0,train
V37,2025-09-15 17:35:00,29.0,0.0,37.45,45,0,train
V37,2025-09-15 17:40:00,28.435,0.0,96.33,151,0,train
V37,2025-09-15 17:45:00,27.924,0.0,80.57,118,0,train
V37,2025-09-15 17:50:00,27.0,0.0,95.27,145,0,train
V37,2025-09-15 17:55:00,26.226,0.0,90.11,106,0,train
V37,2025-09-15 18:00:00,26.0,0.0,84.55,80,0,train
V37,2025-09-15 18:05:00,25.007,0.0,90.26,152,0,train
V37,2025-09-15 18:10:00,24.473,0.0,91.42,147,0,train
V37,2025-09-15 18:15:00,24.0,0.0,83.31,123,0,train
V37,2025-09-15 18:20:00,23.253,0.0,81.33,129,0,train
V37,2025-09-15 18:25:00,23.0,0.0,48.87,47,0,train
V37,2025-09-15 18:30:00,23.0,0.0,4.08,18,0,train
V37,2025-09-15 18:35:00,23.0,0.0,54.69,54,0,train
V37,2025-09-15 18:40:00,22.057,0.0,73.47,106,0,train
V37,2025-09-15 18:45:00,22.0,0.0,29.88,61,0,train
V37,2025-10-02 03:40:00,0.0,0.0,0.0,1,0,train
V37,2025-10-02 08:55:00,11.0,0.0,1.7,4,0,train
V37,2025-10-02 09:00:00,11.0,0.0,16.32,52,0,train
V37,2025-10-02 09:05:00,45.457,0.0,2.78,14,1,train
V37,2025-10-02 09:10:00,50.0,0.0,35.53,42,1,train
V37,2025-10-02 09:15:00,50.0,0.0,41.88,55,0,train
V37,2025-10-02 09:20:00,50.0,0.0,20.56,38,0,train
V37,2025-10-02 09:25:00,49.15,0.0,18.99,40,0,train
V37,2025-10-02 09:30:00,49.0,0.0,2.49,19,0,train
V37,2025-10-02 09:35:00,49.0,0.0,1.34,8,0,train
V37,2025-10-02 10:25:00,49.0,0.0,16.63,21,0,train
V37,2025-10-02 10:30:00,49.0,0.0,16.92,52,0,train
V37,2025-10-02 10:35:00,49.0,0.0,1.24,7,0,train
V37,2025-10-02 10:55:00,49.0,0.0,1.43,3,0,train
V37,2025-10-02 11:00:00,48.327,0.0,19.58,55,0,train
V37,2025-10-02 11:05:00,48.0,0.0,28.76,52,0,train
V37,2025-10-02 11:10:00,48.0,0.0,7.52,17,0,train
V37,2025-10-02 11:35:00,48.0,0.0,0.8,3,0,train
V37,2025-10-02 11:40:00,48.0,0.0,9.87,38,0,train
V37,2025-10-02 11:45:00,48.0,0.0,24.54,60,0,train
V37,2025-10-02 11:50:00,47.111,0.0,34.3,54,0,train
V37,2025-10-02 11:55:00,47.0,0.0,0.0,4,0,train
V37,2025-10-02 12:00:00,47.0,0.0,0.0,1,0,train
V37,2025-10-02 12:05:00,47.0,0.0,0.0,1,0,train
V37,2025-10-02 12:10:00,47.0,0.0,0.0,1,0,train
V37,2025-10-02 12:15:00,47.0,0.0,0.0,1,0,train
V37,2025-10-02 12:20:00,47.0,0.0,0.0,1,0,train
